Time [s],Altitude [ft.],Altitude [m],Pressure [mBar],Velocity [m/s],Temperature [°C],Events,Voltages [V]
63.05,1941.816,591.866,673.3,-23.1648,35.9,-,8.848697
63.1,1940.657,591.512,673.4,-22.06171,35.9,-,8.848697
63.15,1940.657,591.512,673.4,-20.95863,35.9,-,8.848697
63.2,1938.341,590.806,673.6,-22.06171,35.9,-,8.848697
63.25,1937.183,590.453,673.7,-22.06171,35.9,-,8.848697
63.3,1936.025,590.100,673.8,-22.06171,35.9,-,8.848697
63.35,1934.867,589.747,673.9,-22.06171,35.9,-,8.848697
63.4,1933.71,589.395,674,-22.06171,35.9,-,8.848697
63.45,1932.553,589.042,674.1,-22.06171,35.9,-,8.848697
63.5,1931.395,588.689,674.2,-22.06171,35.9,-,8.848697
63.55,1930.238,588.337,674.3,-22.06171,35.9,-,8.848697
63.6,1929.081,587.984,674.4,-23.1648,35.9,-,8.848697
63.65,1927.924,587.631,674.5,-23.1648,35.9,-,8.848697
63.7,1926.768,587.279,674.6,-23.1648,35.9,-,8.848697
63.75,1925.611,586.926,674.7,-23.1648,35.9,-,8.848697
63.8,1924.454,586.574,674.8,-24.26789,35.9,-,8.848697
63.85,1923.297,586.221,674.9,-24.26789,35.9,-,8.848697
63.9,1923.297,586.221,674.9,-23.1648,35.9,-,8.848697
63.95,1920.986,585.517,675.1,-24.26789,35.9,-,8.848697
64,1920.986,585.517,675.1,-23.1648,35.9,-,8.848697
64.05,1919.829,585.164,675.2,-23.1648,35.9,-,8.848697
64.1,1918.674,584.812,675.3,-22.06171,35.9,-,8.848697
64.15,1917.518,584.459,675.4,-22.06171,35.9,-,8.848697
64.2,1916.363,584.107,675.5,-23.1648,35.9,-,8.848697
64.25,1915.208,583.755,675.6,-22.06171,35.9,-,8.848697
64.3,1915.208,583.755,675.6,-20.95863,35.9,-,8.848697
64.35,1914.052,583.403,675.7,-20.95863,35.9,-,8.848697
64.4,1912.897,583.051,675.8,-20.95863,35.9,-,8.848697
64.45,1911.742,582.699,675.9,-20.95863,35.9,-,8.848697
64.5,1909.433,581.995,676.1,-22.06171,35.9,-,8.848697
64.55,1908.278,581.643,676.2,-22.06171,35.8,-,8.848697
64.6,1908.278,581.643,676.2,-20.95863,35.8,-,8.848697
64.65,1907.124,581.291,676.3,-20.95863,35.8,-,8.848697
64.7,1905.969,580.939,676.4,-20.95863,35.8,-,8.848697
64.75,1904.815,580.588,676.5,-20.95863,35.8,-,8.848697
64.8,1903.661,580.236,676.6,-20.95863,35.8,-,8.848697
64.85,1903.661,580.236,676.6,-19.85554,35.8,-,8.848697
64.9,1902.507,579.884,676.7,-19.85554,35.8,-,8.848697
64.95,1901.354,579.533,676.8,-20.95863,35.8,-,8.848697
65,1900.2,579.181,676.9,-19.85554,35.8,-,8.848697
65.05,1899.047,578.830,677,-20.95863,35.8,-,8.848697
65.1,1897.894,578.478,677.1,-20.95863,35.8,-,8.848697
65.15,1896.74,578.126,677.2,-20.95863,35.8,-,8.848697
65.2,1895.587,577.775,677.3,-20.95863,35.8,-,8.848697
65.25,1894.434,577.423,677.4,-20.95863,35.8,-,8.848697
65.3,1893.281,577.072,677.5,-20.95863,35.8,-,8.848697
65.35,1892.129,576.721,677.6,-22.06171,35.8,-,8.848697
65.4,1890.976,576.369,677.7,-22.06171,35.8,-,8.848697
65.45,1889.824,576.018,677.8,-22.06171,35.8,-,8.848697
65.5,1887.52,575.316,678,-23.15028,35.8,-,8.848697
65.55,1886.368,574.965,678.1,-22.0472,35.8,-,8.848697
65.6,1886.368,574.965,678.1,-20.94411,35.8,-,8.848697
65.65,1885.216,574.614,678.2,-22.0472,35.8,-,8.848697
65.7,1884.065,574.263,678.3,-22.0472,35.8,-,8.848697
65.75,1882.913,573.912,678.4,-22.0472,35.8,-,8.848697
65.8,1882.913,573.912,678.4,-20.94411,35.8,-,8.848697
65.85,1881.761,573.561,678.5,-20.94411,35.8,-,8.848697
65.9,1880.611,573.210,678.6,-22.0472,35.8,-,8.848697
65.95,1879.459,572.859,678.7,-22.0472,35.8,-,8.848697
66,1878.308,572.508,678.8,-22.03268,35.8,-,8.848697
66.05,1877.157,572.157,678.9,-22.03268,35.8,-,8.848697
66.1,1876.007,571.807,679,-22.01817,35.8,-,8.848697
66.15,1874.856,571.456,679.1,-22.00366,35.8,-,8.848697
66.2,1873.706,571.106,679.2,-22.00366,35.8,-,8.848697
66.25,1872.556,570.755,679.3,-21.98914,35.8,-,8.848697
66.3,1872.556,570.755,679.3,-20.88606,35.8,-,8.848697
66.35,1871.405,570.404,679.4,-20.87154,35.8,-,8.848697
66.4,1870.255,570.054,679.5,-20.85703,35.8,-,8.848697
66.45,1870.255,570.054,679.5,-19.75394,35.8,-,8.848697
66.5,1870.255,570.054,679.5,-18.65086,35.8,-,8.848697
66.55,1870.255,570.054,679.5,-16.4592,35.8,-,8.848697
66.6,1869.106,569.704,679.6,-16.44468,35.8,-,8.848697
66.65,1867.956,569.353,679.7,-17.53326,35.8,-,8.848697
66.7,1866.806,569.002,679.8,-17.51874,35.8,-,8.848697
66.75,1865.656,568.652,679.9,-17.50423,35.8,-,8.848697
66.8,1863.358,567.952,680.1,-18.5928,35.8,-,8.848697
66.85,1862.209,567.601,680.2,-19.68137,35.8,-,8.848697
66.9,1859.911,566.901,680.4,-20.76994,35.8,-,8.848697
66.95,1858.763,566.551,680.5,-20.75543,35.8,-,8.848697
67,1857.615,566.201,680.6,-20.74092,35.8,-,8.848697
67.05,1856.466,565.851,680.7,-20.74092,35.8,-,8.848697
67.1,1855.318,565.501,680.8,-20.7264,35.8,-,8.848697
67.15,1854.169,565.151,680.9,-20.7264,35.8,-,8.848697
67.2,1853.022,564.801,681,-20.7264,35.8,-,8.848697
67.25,1851.874,564.451,681.1,-20.71188,35.8,-,8.848697
67.3,1850.726,564.101,681.2,-20.71188,35.8,-,8.848697
67.35,1849.579,563.752,681.3,-21.80046,35.8,-,8.848697
67.4,1848.431,563.402,681.4,-21.80046,35.8,-,8.848697
67.45,1847.284,563.052,681.5,-21.80046,35.8,-,8.848697
67.5,1846.137,562.703,681.6,-22.88903,35.8,-,8.848697
67.55,1844.99,562.353,681.7,-23.9776,35.8,-,8.848697
67.6,1843.843,562.003,681.8,-25.06617,35.8,-,8.848697
67.65,1841.55,561.304,682,-26.15474,35.8,-,8.848697
67.7,1840.403,560.955,682.1,-26.15474,35.8,-,8.848697
67.75,1839.257,560.606,682.2,-26.15474,35.8,-,8.848697
67.8,1838.111,560.256,682.3,-26.15474,35.8,-,8.848697
67.85,1838.111,560.256,682.3,-23.96309,35.8,-,8.848697
67.9,1835.819,559.558,682.5,-25.05166,35.8,-,8.848697
67.95,1835.819,559.558,682.5,-22.86,35.8,-,8.848697
68,1834.673,559.208,682.6,-22.86,35.8,-,8.848697
68.05,1833.527,558.859,682.7,-22.86,35.8,-,8.848697
68.1,1832.382,558.510,682.8,-22.86,35.8,-,8.848697
68.15,1831.236,558.161,682.9,-22.86,35.8,-,8.848697
68.2,1831.236,558.161,682.9,-21.77143,35.8,-,8.848697
68.25,1828.947,557.463,683.1,-22.86,35.8,-,8.848697
68.3,1827.801,557.114,683.2,-22.86,35.8,-,8.848697
68.35,1826.657,556.765,683.3,-22.86,35.8,-,8.848697
68.4,1825.511,556.416,683.4,-22.86,35.8,-,8.848697
68.45,1824.367,556.067,683.5,-22.86,35.8,-,8.848697
68.5,1824.367,556.067,683.5,-21.77143,35.8,-,8.848697
68.55,1822.078,555.369,683.7,-22.86,35.8,-,8.848697
68.6,1822.078,555.369,683.7,-21.77143,35.8,-,8.848697
68.65,1819.79,554.672,683.9,-22.86,35.8,-,8.848697
68.7,1819.79,554.672,683.9,-20.68286,35.8,-,8.848697
68.75,1818.647,554.324,684,-20.68286,35.8,-,8.848697
68.8,1817.503,553.975,684.1,-20.68286,35.8,-,8.848697
68.85,1817.503,553.975,684.1,-19.59428,35.8,-,8.848697
68.9,1817.503,553.975,684.1,-19.59428,35.8,-,8.848697
68.95,1816.359,553.626,684.2,-18.50571,35.8,-,8.848697
69,1814.072,552.929,684.4,-20.68286,35.8,-,8.848697
69.05,1812.929,552.581,684.5,-20.68286,35.8,-,8.848697
69.1,1810.643,551.884,684.7,-21.77143,35.8,-,8.848697
69.15,1810.643,551.884,684.7,-20.68286,35.8,-,8.848697
69.2,1809.5,551.536,684.8,-20.68286,35.8,-,8.848697
69.25,1808.358,551.188,684.9,-21.77143,35.8,-,8.848697
69.3,1807.215,550.839,685,-20.68286,35.8,-,8.848697
69.35,1806.073,550.491,685.1,-20.68286,35.8,-,8.848697
69.4,1804.93,550.143,685.2,-20.68286,35.8,-,8.848697
69.45,1804.93,550.143,685.2,-19.59428,35.8,-,8.848697
69.5,1803.789,549.795,685.3,-19.59428,35.8,-,8.868145
69.55,1801.505,549.099,685.5,-21.77143,35.8,-,8.868145
69.6,1801.505,549.099,685.5,-19.59428,35.8,-,8.868145
69.65,1799.221,548.403,685.7,-21.77143,35.8,-,8.868145
69.7,1798.08,548.055,685.8,-20.68286,35.8,-,8.868145
69.75,1796.938,547.707,685.9,-21.77143,35.8,-,8.868145
69.8,1795.797,547.359,686,-21.77143,35.8,-,8.868145
69.85,1793.516,546.664,686.2,-22.86,35.8,-,8.868145
69.9,1792.375,546.316,686.3,-23.94857,35.8,-,8.868145
69.95,1792.375,546.316,686.3,-23.94857,35.8,-,8.868145
70,1791.234,545.968,686.4,-23.94857,35.8,-,8.868145
70.05,1790.094,545.621,686.5,-22.86,35.8,-,8.868145
70.1,1788.954,545.273,686.6,-22.86,35.8,-,8.868145
70.15,1787.813,544.925,686.7,-21.77143,35.8,-,8.868145
70.2,1786.673,544.578,686.8,-22.86,35.8,-,8.868145
70.25,1786.673,544.578,686.8,-21.77143,35.8,-,8.868145
70.3,1785.533,544.230,686.9,-21.77143,35.8,-,8.868145
70.35,1784.393,543.883,687,-21.77143,35.8,-,8.868145
70.4,1783.254,543.536,687.1,-21.77143,35.8,-,8.868145
70.45,1782.114,543.188,687.2,-21.77143,35.8,-,8.868145
70.5,1780.975,542.841,687.3,-22.86,35.8,-,8.868145
70.55,1779.835,542.494,687.4,-22.86,35.7,-,8.868145
70.6,1778.696,542.147,687.5,-21.77143,35.7,-,8.868145
70.65,1777.557,541.799,687.6,-22.86,35.7,-,8.868145
70.7,1776.418,541.452,687.7,-21.77143,35.7,-,8.868145
70.75,1775.28,541.105,687.8,-21.77143,35.7,-,8.868145
70.8,1775.28,541.105,687.8,-20.68286,35.7,-,8.868145
70.85,1774.141,540.758,687.9,-20.68286,35.7,-,8.868145
70.9,1773.002,540.411,688,-19.59428,35.7,-,8.868145
70.95,1771.864,540.064,688.1,-19.59428,35.7,-,8.868145
71,1770.726,539.717,688.2,-20.68286,35.7,-,8.868145
71.05,1769.588,539.370,688.3,-20.68286,35.7,-,8.868145
71.1,1768.449,539.023,688.4,-20.68286,35.7,-,8.868145
71.15,1767.312,538.677,688.5,-20.68286,35.7,-,8.868145
71.2,1766.175,538.330,688.6,-20.68286,35.7,-,8.868145
71.25,1765.037,537.983,688.7,-20.68286,35.7,-,8.868145
71.3,1763.899,537.636,688.8,-21.77143,35.7,-,8.868145
71.35,1762.762,537.290,688.9,-21.77143,35.7,-,8.868145
71.4,1762.762,537.290,688.9,-20.68286,35.7,-,8.868145
71.45,1761.625,536.943,689,-20.68286,35.7,-,8.868145
71.5,1760.488,536.597,689.1,-20.68286,35.7,-,8.868145
71.55,1758.214,535.904,689.3,-21.75691,35.7,-,8.868145
71.6,1757.077,535.557,689.4,-21.75691,35.7,-,8.868145
71.65,1757.077,535.557,689.4,-20.66834,35.7,-,8.868145
71.7,1757.077,535.557,689.4,-19.57977,35.7,-,8.868145
71.75,1758.214,535.904,689.3,-17.40263,35.7,-,8.868145
71.8,1758.214,535.904,689.3,-16.31406,35.7,-,8.868145
71.85,1758.214,535.904,689.3,-16.31406,35.7,-,8.868145
71.9,1757.077,535.557,689.4,-16.31406,35.7,-,8.868145
71.95,1753.668,534.518,689.7,-18.47669,35.7,-,8.868145
72,1751.396,533.826,689.9,-19.55074,35.7,-,8.868145
72.05,1750.261,533.480,690,-19.55074,35.7,-,8.868145
72.1,1749.125,533.133,690.1,-19.55074,35.7,-,8.868145
72.15,1746.854,532.441,690.3,-20.6248,35.7,-,8.868145
72.2,1745.719,532.095,690.4,-20.6248,35.7,-,8.868145
72.25,1744.584,531.749,690.5,-20.61028,35.7,-,8.868145
72.3,1743.449,531.403,690.6,-20.59577,35.7,-,8.868145
72.35,1742.314,531.057,690.7,-20.58126,35.7,-,8.868145
72.4,1741.179,530.711,690.8,-20.56674,35.7,-,8.868145
72.45,1741.179,530.711,690.8,-20.56674,35.7,-,8.868145
72.5,1740.044,530.365,690.9,-20.55223,35.7,-,8.868145
72.55,1738.91,530.020,691,-20.53771,35.7,-,8.848697
72.6,1738.91,530.020,691,-18.37508,35.7,-,8.848697
72.65,1737.776,529.674,691.1,-18.36057,35.7,-,8.848697
72.7,1736.641,529.328,691.2,-19.43463,35.7,-,8.848697
72.75,1734.373,528.637,691.4,-21.59726,35.7,-,8.848697
72.8,1733.24,528.292,691.5,-23.75988,35.7,-,8.848697
72.85,1732.106,527.946,691.6,-24.83394,35.7,-,8.848697
72.9,1730.972,527.600,691.7,-25.908,35.7,-,8.848697
72.95,1728.705,526.909,691.9,-26.98206,35.7,-,8.848697
73,1727.573,526.564,692,-24.80491,35.7,-,8.848697
73.05,1726.44,526.219,692.1,-23.71634,35.7,-,8.848697
73.1,1726.44,526.219,692.1,-22.62777,35.7,-,8.848697
73.15,1725.307,525.874,692.2,-22.61326,35.7,-,8.848697
73.2,1724.174,525.528,692.3,-21.52468,35.7,-,8.848697
73.25,1723.041,525.183,692.4,-21.51017,35.7,-,8.848697
73.3,1721.909,524.838,692.5,-21.51017,35.7,-,8.848697
73.35,1720.777,524.493,692.6,-21.51017,35.7,-,8.848697
73.4,1720.777,524.493,692.6,-20.43612,35.7,-,8.848697
73.45,1719.644,524.147,692.7,-20.43612,35.7,-,8.848697
73.5,1718.512,523.802,692.8,-21.51017,35.6,-,8.848697
73.55,1718.512,523.802,692.8,-20.43612,35.6,-,8.848697
73.6,1717.38,523.457,692.9,-20.43612,35.6,-,8.848697
73.65,1716.248,523.112,693,-21.51017,35.6,-,8.848697
73.7,1715.117,522.768,693.1,-21.51017,35.6,-,8.848697
73.75,1713.985,522.423,693.2,-21.51017,35.6,-,8.848697
73.8,1712.854,522.078,693.3,-20.4216,35.6,-,8.848697
73.85,1711.722,521.733,693.4,-20.4216,35.6,-,8.848697
73.9,1710.591,521.388,693.5,-20.4216,35.6,-,8.848697
73.95,1709.46,521.043,693.6,-20.4216,35.6,-,8.848697
74,1708.329,520.699,693.7,-19.33303,35.6,-,8.848697
74.05,1706.068,520.010,693.9,-20.40708,35.6,-,8.848697
74.1,1706.068,520.010,693.9,-19.33303,35.6,-,8.848697
74.15,1703.807,519.320,694.1,-21.48114,35.6,-,8.848697
74.2,1702.677,518.976,694.2,-21.48114,35.6,-,8.848697
74.25,1701.547,518.632,694.3,-21.48114,35.6,-,8.848697
74.3,1700.416,518.287,694.4,-21.48114,35.6,-,8.848697
74.35,1699.287,517.943,694.5,-21.48114,35.6,-,8.848697
74.4,1698.157,517.598,694.6,-21.48114,35.6,-,8.848697
74.45,1697.027,517.254,694.7,-22.5552,35.6,-,8.848697
74.5,1697.027,517.254,694.7,-21.48114,35.6,-,8.848697
74.55,1695.898,516.910,694.8,-21.48114,35.6,-,8.848697
74.6,1694.768,516.565,694.9,-22.5552,35.6,-,8.848697
74.65,1693.639,516.221,695,-22.5552,35.6,-,8.848697
74.7,1692.511,515.877,695.1,-22.5552,35.6,-,8.848697
74.75,1691.381,515.533,695.2,-22.5552,35.6,-,8.848697
74.8,1691.381,515.533,695.2,-21.48114,35.6,-,8.848697
74.85,1691.381,515.533,695.2,-20.40708,35.6,-,8.848697
74.9,1690.253,515.189,695.3,-20.40708,35.6,-,8.848697
74.95,1689.124,514.845,695.4,-20.40708,35.6,-,8.848697
75,1687.995,514.501,695.5,-20.40708,35.6,-,8.848697
75.05,1686.867,514.157,695.6,-20.40708,35.6,-,8.848697
75.1,1685.739,513.813,695.7,-19.33303,35.6,-,8.848697
75.15,1684.611,513.469,695.8,-20.40708,35.6,-,8.848697
75.2,1684.611,513.469,695.8,-18.25897,35.6,-,8.848697
75.25,1683.482,513.125,695.9,-18.25897,35.6,-,8.848697
75.3,1682.355,512.782,696,-18.25897,35.6,-,8.848697
75.35,1681.227,512.438,696.1,-18.25897,35.6,-,8.848697
75.4,1680.099,512.094,696.2,-18.25897,35.6,-,8.848697
75.45,1680.099,512.094,696.2,-17.18491,35.6,-,8.848697
75.5,1678.972,511.751,696.3,-17.18491,35.6,-,8.848697
75.55,1677.844,511.407,696.4,-18.25897,35.6,-,8.848697
75.6,1675.591,510.720,696.6,-19.33303,35.6,-,8.848697
75.65,1674.463,510.376,696.7,-19.33303,35.6,-,8.848697
75.7,1673.337,510.033,696.8,-19.33303,35.6,-,8.848697
75.75,1672.21,509.690,696.9,-19.33303,35.6,-,8.848697
75.8,1671.083,509.346,697,-19.33303,35.6,-,8.848697
75.85,1669.957,509.003,697.1,-20.40708,35.6,-,8.848697
75.9,1668.83,508.659,697.2,-21.48114,35.6,-,8.848697
75.95,1667.704,508.316,697.3,-21.48114,35.6,-,8.848697
76,1666.578,507.973,697.4,-21.48114,35.6,-,8.848697
76.05,1666.578,507.973,697.4,-20.40708,35.6,-,8.848697
76.1,1665.452,507.630,697.5,-20.40708,35.6,-,8.848697
76.15,1664.327,507.287,697.6,-20.40708,35.6,-,8.848697
76.2,1663.201,506.944,697.7,-20.40708,35.6,-,8.848697
76.25,1662.076,506.601,697.8,-21.48114,35.6,-,8.848697
76.3,1660.95,506.258,697.9,-21.48114,35.6,-,8.848697
76.35,1659.825,505.915,698,-21.48114,35.6,-,8.848697
76.4,1658.7,505.572,698.1,-21.48114,35.6,-,8.848697
76.45,1658.7,505.572,698.1,-20.40708,35.6,-,8.848697
76.5,1657.575,505.229,698.2,-21.48114,35.6,-,8.848697
76.55,1656.45,504.886,698.3,-21.48114,35.6,-,8.848697
76.6,1655.325,504.543,698.4,-21.48114,35.6,-,8.848697
76.65,1655.325,504.543,698.4,-19.33303,35.6,-,8.848697
76.7,1654.201,504.200,698.5,-19.33303,35.6,-,8.848697
76.75,1654.201,504.200,698.5,-18.25897,35.6,-,8.848697
76.8,1651.952,503.515,698.7,-19.33303,35.6,-,8.848697
76.85,1649.703,502.829,698.9,-20.40708,35.6,-,8.848697
76.9,1648.579,502.487,699,-20.40708,35.6,-,8.848697
76.95,1646.332,501.802,699.2,-21.46663,35.6,-,8.848697
77,1645.208,501.459,699.3,-21.46663,35.6,-,8.848697
77.05,1644.085,501.117,699.4,-21.46663,35.6,-,8.848697
77.1,1642.962,500.775,699.5,-22.54068,35.6,-,8.848697
77.15,1642.962,500.775,699.5,-21.46663,35.6,-,8.848697
77.2,1641.839,500.433,699.6,-21.46663,35.6,-,8.848697
77.25,1640.715,500.090,699.7,-21.46663,35.6,-,8.848697
77.3,1639.593,499.748,699.8,-21.46663,35.6,-,8.848697
77.35,1637.347,499.063,700,-22.52617,35.6,-,8.848697
77.4,1636.225,498.721,700.1,-22.52617,35.6,-,8.848697
77.45,1636.225,498.721,700.1,-21.45211,35.6,-,8.848697
77.5,1636.225,498.721,700.1,-21.45211,35.6,-,8.848697
77.55,1635.102,498.379,700.2,-21.45211,35.6,-,8.848697
77.6,1635.102,498.379,700.2,-20.37806,35.6,-,8.848697
77.65,1635.102,498.379,700.2,-19.304,35.6,-,8.848697
77.7,1632.857,497.695,700.4,-21.4376,35.6,-,8.848697
77.75,1632.857,497.695,700.4,-20.36354,35.6,-,8.848697
77.8,1630.614,497.011,700.6,-22.49714,35.6,-,8.848697
77.85,1629.492,496.669,700.7,-21.42308,35.6,-,8.848697
77.9,1628.371,496.327,700.8,-20.34903,35.6,-,8.848697
77.95,1627.249,495.985,700.9,-20.34903,35.6,-,8.848697
78,1626.128,495.644,701,-19.28948,35.6,-,8.848697
78.05,1626.128,495.644,701,-18.21543,35.6,-,8.848697
78.1,1623.885,494.960,701.2,-19.27497,35.6,-,8.848697
78.15,1622.765,494.619,701.3,-19.27497,35.6,-,8.848697
78.2,1621.643,494.277,701.4,-20.34903,35.6,-,8.848697
78.25,1620.523,493.935,701.5,-20.34903,35.6,-,8.848697
78.3,1619.402,493.594,701.6,-20.34903,35.6,-,8.848697
78.35,1618.282,493.252,701.7,-20.34903,35.6,-,8.848697
78.4,1618.282,493.252,701.7,-18.21543,35.6,-,8.848697
78.45,1617.162,492.911,701.8,-18.20091,35.6,-,8.848697
78.5,1616.041,492.569,701.9,-19.27497,35.6,-,8.848697
78.55,1614.921,492.228,702,-20.33451,35.6,-,8.848697
78.6,1614.921,492.228,702,-19.26046,35.6,-,8.848697
78.65,1612.681,491.545,702.2,-21.39406,35.6,-,8.848697
78.7,1611.562,491.204,702.3,-22.4536,35.6,-,8.848697
78.75,1609.323,490.522,702.5,-22.4536,35.6,-,8.848697
78.8,1608.204,490.181,702.6,-23.51314,35.6,-,8.848697
78.85,1607.084,489.839,702.7,-22.43909,35.6,-,8.848697
78.9,1607.084,489.839,702.7,-21.36503,35.6,-,8.848697
78.95,1605.966,489.498,702.8,-21.35052,35.6,-,8.848697
79,1604.846,489.157,702.9,-21.336,35.6,-,8.848697
79.05,1603.728,488.816,703,-21.32148,35.6,-,8.848697
79.1,1602.609,488.475,703.1,-22.38103,35.6,-,8.848697
79.15,1601.49,488.134,703.2,-21.30697,35.6,-,8.848697
79.2,1600.372,487.793,703.3,-21.29246,35.6,-,8.848697
79.25,1599.254,487.453,703.4,-21.27794,35.6,-,8.848697
79.3,1598.136,487.112,703.5,-21.26343,35.6,-,8.848697
79.35,1597.018,486.771,703.6,-21.24891,35.6,-,8.848697
79.4,1597.018,486.771,703.6,-20.17486,35.6,-,8.848697
79.45,1595.9,486.430,703.7,-21.2344,35.6,-,8.848697
79.5,1593.664,485.749,703.9,-22.30846,35.6,-,8.868145
79.55,1592.547,485.408,704,-22.29394,35.6,-,8.868145
79.6,1591.43,485.068,704.1,-22.29394,35.6,-,8.868145
79.65,1590.312,484.727,704.2,-23.35349,35.6,-,8.868145
79.7,1589.196,484.387,704.3,-22.27943,35.6,-,8.868145
79.75,1589.196,484.387,704.3,-21.21988,35.6,-,8.868145
79.8,1588.078,484.046,704.4,-20.14583,35.6,-,8.868145
79.85,1586.962,483.706,704.5,-20.14583,35.6,-,8.868145
79.9,1585.845,483.366,704.6,-20.14583,35.6,-,8.868145
79.95,1584.728,483.025,704.7,-21.20537,35.6,-,8.868145
80,1583.612,482.685,704.8,-21.20537,35.6,-,8.868145
80.05,1582.495,482.344,704.9,-21.20537,35.6,-,8.868145
80.1,1581.379,482.004,705,-21.20537,35.6,-,8.868145
80.15,1580.264,481.664,705.1,-21.20537,35.6,-,8.868145
80.2,1579.147,481.324,705.2,-21.20537,35.6,-,8.868145
80.25,1578.032,480.984,705.3,-21.20537,35.6,-,8.868145
80.3,1576.916,480.644,705.4,-21.20537,35.6,-,8.868145
80.35,1575.8,480.304,705.5,-21.20537,35.6,-,8.868145
80.4,1575.8,480.304,705.5,-20.14583,35.6,-,8.868145
80.45,1574.685,479.964,705.6,-21.20537,35.6,-,8.868145
80.5,1573.569,479.624,705.7,-21.20537,35.6,-,8.868145
80.55,1572.454,479.284,705.8,-20.13132,35.5,-,8.848697
80.6,1573.569,479.624,705.7,-18.01223,35.5,-,8.848697
80.65,1573.569,479.624,705.7,-16.95269,35.5,-,8.848697
80.7,1572.454,479.284,705.8,-16.95269,35.5,-,8.848697
80.75,1573.569,479.624,705.7,-14.8336,35.5,-,8.848697
80.8,1574.685,479.964,705.6,-13.77406,35.5,-,8.848697
80.85,1572.454,479.284,705.8,-14.8336,35.5,-,8.848697
80.9,1569.11,478.265,706.1,-16.95269,35.5,-,8.848697
80.95,1566.88,477.585,706.3,-18.01223,35.5,-,8.848697
81,1564.652,476.906,706.5,-19.07177,35.5,-,8.848697
81.05,1562.423,476.227,706.7,-20.13132,35.5,-,8.848697
81.1,1561.31,475.887,706.8,-20.13132,35.5,-,8.848697
81.15,1560.196,475.548,706.9,-20.13132,35.5,-,8.848697
81.2,1559.082,475.208,707,-20.13132,35.5,-,8.848697
81.25,1557.969,474.869,707.1,-20.13132,35.5,-,8.848697
81.3,1557.969,474.869,707.1,-19.07177,35.5,-,8.848697
81.35,1556.855,474.529,707.2,-19.07177,35.5,-,8.848697
81.4,1556.855,474.529,707.2,-18.01223,35.5,-,8.848697
81.45,1555.742,474.190,707.3,-19.07177,35.5,-,8.848697
81.5,1555.742,474.190,707.3,-18.01223,35.5,-,8.848697
81.55,1553.516,473.512,707.5,-19.07177,35.5,-,8.848697
81.6,1552.403,473.172,707.6,-19.07177,35.5,-,8.848697
81.65,1552.403,473.172,707.6,-20.13132,35.5,-,8.848697
81.7,1551.29,472.833,707.7,-21.19086,35.5,-,8.848697
81.75,1549.065,472.155,707.9,-22.2504,35.5,-,8.848697
81.8,1547.953,471.816,708,-24.36948,35.5,-,8.848697
81.85,1546.841,471.477,708.1,-26.48857,35.5,-,8.848697
81.9,1545.728,471.138,708.2,-25.42903,35.5,-,8.848697
81.95,1544.616,470.799,708.3,-23.30994,35.5,-,8.848697
82,1543.504,470.460,708.4,-22.2504,35.5,-,8.848697
82.05,1542.393,470.121,708.5,-21.19086,35.5,-,8.848697
82.1,1541.281,469.782,708.6,-20.13132,35.5,-,8.848697
82.15,1540.17,469.444,708.7,-20.13132,35.5,-,8.848697
82.2,1539.058,469.105,708.8,-20.13132,35.5,-,8.848697
82.25,1539.058,469.105,708.8,-19.07177,35.5,-,8.848697
82.3,1537.947,468.766,708.9,-19.07177,35.5,-,8.848697
82.35,1536.836,468.428,709,-20.13132,35.5,-,8.848697
82.4,1535.725,468.089,709.1,-20.13132,35.5,-,8.848697
82.45,1534.614,467.750,709.2,-21.19086,35.5,-,8.848697
82.5,1533.504,467.412,709.3,-21.19086,35.5,-,8.848697
82.55,1532.393,467.073,709.4,-22.2504,35.5,-,8.868145
82.6,1531.282,466.735,709.5,-21.19086,35.5,-,8.868145
82.65,1530.172,466.396,709.6,-21.19086,35.5,-,8.868145
82.7,1529.062,466.058,709.7,-22.2504,35.5,-,8.868145
82.75,1529.062,466.058,709.7,-21.19086,35.5,-,8.868145
82.8,1529.062,466.058,709.7,-19.07177,35.5,-,8.868145
82.85,1526.842,465.381,709.9,-20.13132,35.5,-,8.868145
82.9,1526.842,465.381,709.9,-19.07177,35.5,-,8.868145
82.95,1525.732,465.043,710,-19.07177,35.5,-,8.868145
83,1524.623,464.705,710.1,-19.07177,35.5,-,8.868145
83.05,1523.513,464.367,710.2,-19.07177,35.5,-,8.868145
83.1,1521.294,463.690,710.4,-20.13132,35.5,-,8.868145
83.15,1520.185,463.352,710.5,-20.13132,35.5,-,8.868145
83.2,1519.076,463.014,710.6,-20.13132,35.5,-,8.868145
83.25,1517.967,462.676,710.7,-20.13132,35.5,-,8.868145
83.3,1516.858,462.338,710.8,-21.19086,35.5,-,8.868145
83.35,1515.749,462.000,710.9,-21.19086,35.5,-,8.868145
83.4,1514.641,461.663,711,-21.19086,35.5,-,8.868145
83.45,1513.533,461.325,711.1,-21.19086,35.5,-,8.868145
83.5,1512.424,460.987,711.2,-21.19086,35.5,-,8.848697
83.55,1512.424,460.987,711.2,-20.13132,35.5,-,8.848697
83.6,1511.316,460.649,711.3,-20.13132,35.5,-,8.848697
83.65,1510.207,460.311,711.4,-20.13132,35.5,-,8.848697
